Overall_power,GPS_power,Wifi_power,Cellular_power,GPS_accuracy,Wifi_accuracy,Cellular_accuracy,GPS_strength,Wifi_strength,Cellular_strength,Battery_percentage,Frequency,Target
1.61E+03,4.53E+01,2.37E+01,2.86E+01,1.81E+01,3.91E+01,4.65E+01,-4.42E+01,-7.96E+01,-8.31E+01,6.74E+01,1,0
1.61E+03,4.53E+01,2.37E+01,2.86E+01,1.81E+01,3.91E+01,4.65E+01,-4.42E+01,-7.96E+01,-8.31E+01,6.74E+01,1,0
5.76E+02,5.17E+01,4.64E+01,2.61E+01,2.07E+01,2.77E+01,3.03E+01,-3.32E+01,-5.53E+01,-6.32E+01,6.60E+01,3,0
5.76E+02,5.17E+01,4.64E+01,2.61E+01,2.07E+01,2.77E+01,3.03E+01,-3.32E+01,-5.53E+01,-6.32E+01,6.60E+01,3,0
2.59E+02,5.13E+01,5.27E+01,1.78E+01,2.27E+01,2.59E+01,3.38E+01,-4.83E+01,-5.81E+01,-6.94E+01,4.17E+01,4,2
2.59E+02,5.13E+01,5.27E+01,1.78E+01,2.27E+01,2.59E+01,3.38E+01,-4.83E+01,-5.81E+01,-6.94E+01,4.17E+01,4,2
1.68E+02,6.02E+01,3.51E+01,1.64E+01,2.22E+01,3.52E+01,3.91E+01,-4.77E+01,-6.13E+01,-7.20E+01,6.32E+01,4,0
1.68E+02,6.02E+01,3.51E+01,1.64E+01,2.22E+01,3.52E+01,3.91E+01,-4.77E+01,-6.13E+01,-7.20E+01,6.32E+01,4,0
1.33E+03,3.27E+01,3.43E+01,2.80E+01,1.99E+01,2.53E+01,3.19E+01,-5.60E+01,-5.37E+01,-7.78E+01,6.09E+01,3,0
1.33E+03,3.27E+01,3.43E+01,2.80E+01,1.99E+01,2.53E+01,3.19E+01,-5.60E+01,-5.37E+01,-7.78E+01,6.09E+01,3,0
2.47E+03,4.08E+01,4.80E+01,1.96E+01,1.68E+01,3.81E+01,4.19E+01,-4.03E+01,-6.76E+01,-6.03E+01,7.23E+01,5,1
2.47E+03,4.08E+01,4.80E+01,1.96E+01,1.68E+01,3.81E+01,4.19E+01,-4.03E+01,-6.76E+01,-6.03E+01,7.23E+01,5,1
1.45E+03,8.67E+01,3.11E+01,1.20E+01,2.59E+01,2.50E+01,3.73E+01,-5.25E+01,-5.56E+01,-6.20E+01,9.51E+01,1,1
1.45E+03,8.67E+01,3.11E+01,1.20E+01,2.59E+01,2.50E+01,3.73E+01,-5.25E+01,-5.56E+01,-6.20E+01,9.51E+01,1,1
1.33E+03,4.77E+01,4.38E+01,2.04E+01,1.05E+01,3.50E+01,4.50E+01,-3.93E+01,-6.14E+01,-7.53E+01,1.48E+01,3,3
1.33E+03,4.77E+01,4.38E+01,2.04E+01,1.05E+01,3.50E+01,4.50E+01,-3.93E+01,-6.14E+01,-7.53E+01,1.48E+01,3,3
1.48E+03,4.97E+01,3.37E+01,1.25E+01,1.34E+01,2.31E+01,3.28E+01,-5.60E+01,-5.91E+01,-7.34E+01,2.49E+01,5,3
1.48E+03,4.97E+01,3.37E+01,1.25E+01,1.34E+01,2.31E+01,3.28E+01,-5.60E+01,-5.91E+01,-7.34E+01,2.49E+01,5,3
1.43E+03,6.42E+01,2.50E+01,1.88E+01,1.85E+01,2.78E+01,3.04E+01,-3.96E+01,-7.22E+01,-5.09E+01,2.18E+01,3,3
1.43E+03,6.42E+01,2.50E+01,1.88E+01,1.85E+01,2.78E+01,3.04E+01,-3.96E+01,-7.22E+01,-5.09E+01,2.18E+01,3,3
1.56E+03,3.85E+01,3.33E+01,2.61E+01,2.75E+01,3.37E+01,3.61E+01,-5.06E+01,-4.58E+01,-5.15E+01,9.98E+01,2,1
1.56E+03,3.85E+01,3.33E+01,2.61E+01,2.75E+01,3.37E+01,3.61E+01,-5.06E+01,-4.58E+01,-5.15E+01,9.98E+01,2,1
7.49E+02,7.21E+01,1.80E+01,2.14E+01,1.18E+01,2.92E+01,3.46E+01,-4.89E+01,-5.90E+01,-6.97E+01,4.99E+01,4,0
7.49E+02,7.21E+01,1.80E+01,2.14E+01,1.18E+01,2.92E+01,3.46E+01,-4.89E+01,-5.90E+01,-6.97E+01,4.99E+01,4,0
1.07E+03,5.25E+01,4.08E+01,1.87E+01,1.25E+01,2.80E+01,4.07E+01,-4.85E+01,-4.94E+01,-6.97E+01,5.01E+00,3,3
1.07E+03,5.25E+01,4.08E+01,1.87E+01,1.25E+01,2.80E+01,4.07E+01,-4.85E+01,-4.94E+01,-6.97E+01,5.01E+00,3,3
8.50E+02,7.39E+01,3.51E+01,2.13E+01,2.34E+01,2.92E+01,4.70E+01,-5.89E+01,-5.83E+01,-6.62E+01,9.63E+01,3,1
8.50E+02,7.39E+01,3.51E+01,2.13E+01,2.34E+01,2.92E+01,4.70E+01,-5.89E+01,-5.83E+01,-6.62E+01,9.63E+01,3,1
5.10E+02,1.02E+02,2.14E+01,2.35E+01,2.58E+01,3.58E+01,3.81E+01,-5.95E+01,-5.16E+01,-8.71E+01,9.92E+01,2,1
5.10E+02,1.02E+02,2.14E+01,2.35E+01,2.58E+01,3.58E+01,3.81E+01,-5.95E+01,-5.16E+01,-8.71E+01,9.92E+01,2,1
1.39E+03,3.92E+01,3.11E+01,2.08E+01,2.90E+01,3.96E+01,4.98E+01,-6.98E+01,-5.27E+01,-7.94E+01,2.95E+01,3,2
1.39E+03,3.92E+01,3.11E+01,2.08E+01,2.90E+01,3.96E+01,4.98E+01,-6.98E+01,-5.27E+01,-7.94E+01,2.95E+01,3,2
9.45E+02,3.70E+01,1.92E+01,1.20E+01,2.82E+01,2.13E+01,4.46E+01,-5.03E+01,-7.86E+01,-6.81E+01,7.71E+00,5,3
9.45E+02,3.70E+01,1.92E+01,1.20E+01,2.82E+01,2.13E+01,4.46E+01,-5.03E+01,-7.86E+01,-6.81E+01,7.71E+00,5,3
1.77E+03,4.00E+01,2.00E+01,1.47E+01,1.40E+01,3.52E+01,3.51E+01,-4.77E+01,-6.81E+01,-7.30E+01,8.99E+01,3,1
1.77E+03,4.00E+01,2.00E+01,1.47E+01,1.40E+01,3.52E+01,3.51E+01,-4.77E+01,-6.81E+01,-7.30E+01,8.99E+01,3,1
1.59E+03,6.20E+01,3.02E+01,1.37E+01,1.74E+01,3.48E+01,4.41E+01,-3.46E+01,-6.55E+01,-8.69E+01,4.58E+01,4,0
1.59E+03,6.20E+01,3.02E+01,1.37E+01,1.74E+01,3.48E+01,4.41E+01,-3.46E+01,-6.55E+01,-8.69E+01,4.58E+01,4,0
9.54E+02,1.05E+01,4.13E+01,2.43E+01,2.83E+01,3.32E+01,3.51E+01,-5.10E+01,-5.93E+01,-7.46E+01,6.33E+00,2,3
9.54E+02,1.05E+01,4.13E+01,2.43E+01,2.83E+01,3.32E+01,3.51E+01,-5.10E+01,-5.93E+01,-7.46E+01,6.33E+00,2,3
1.24E+03,3.65E+00,2.65E+01,2.44E+01,2.09E+01,3.28E+01,4.91E+01,-5.90E+01,-5.01E+01,-5.26E+01,9.03E+01,3,1
1.24E+03,3.65E+00,2.65E+01,2.44E+01,2.09E+01,3.28E+01,4.91E+01,-5.90E+01,-5.01E+01,-5.26E+01,9.03E+01,3,1
7.44E+02,1.14E+01,2.03E+01,1.69E+01,2.52E+01,3.44E+01,3.02E+01,-4.00E+01,-5.02E+01,-7.05E+01,2.96E+01,5,2
7.44E+02,1.14E+01,2.03E+01,1.69E+01,2.52E+01,3.44E+01,3.02E+01,-4.00E+01,-5.02E+01,-7.05E+01,2.96E+01,5,2
1.60E+03,6.22E+01,3.34E+01,1.31E+01,1.25E+01,3.22E+01,3.54E+01,-4.91E+01,-5.75E+01,-8.07E+01,9.69E+01,3,1
1.60E+03,6.22E+01,3.34E+01,1.31E+01,1.25E+01,3.22E+01,3.54E+01,-4.91E+01,-5.75E+01,-8.07E+01,9.69E+01,3,1
1.21E+03,5.65E+01,3.80E+01,2.40E+01,1.73E+01,3.35E+01,4.00E+01,-6.64E+01,-4.70E+01,-9.02E+01,5.28E+01,3,0
1.21E+03,5.65E+01,3.80E+01,2.40E+01,1.73E+01,3.35E+01,4.00E+01,-6.64E+01,-4.70E+01,-9.02E+01,5.28E+01,3,0
3.57E+02,7.54E+01,3.63E+01,2.38E+01,2.05E+01,3.59E+01,4.67E+01,-4.11E+01,-5.70E+01,-6.83E+01,5.96E+01,5,0
3.57E+02,7.54E+01,3.63E+01,2.38E+01,2.05E+01,3.59E+01,4.67E+01,-4.11E+01,-5.70E+01,-6.83E+01,5.96E+01,5,0
1.49E+03,7.82E+01,4.07E+01,2.45E+01,1.80E+01,2.07E+01,4.33E+01,-4.89E+01,-7.23E+01,-6.31E+01,8.71E+01,3,1
1.49E+03,7.82E+01,4.07E+01,2.45E+01,1.80E+01,2.07E+01,4.33E+01,-4.89E+01,-7.23E+01,-6.31E+01,8.71E+01,3,1
1.08E+03,8.56E+01,1.66E+01,1.75E+01,2.34E+01,3.97E+01,4.10E+01,-5.76E+01,-6.65E+01,-5.90E+01,6.46E+01,3,0
1.08E+03,8.56E+01,1.66E+01,1.75E+01,2.34E+01,3.97E+01,4.10E+01,-5.76E+01,-6.65E+01,-5.90E+01,6.46E+01,3,0
4.70E+02,4.00E+01,4.03E+01,1.52E+01,2.41E+01,2.27E+01,4.03E+01,-6.90E+01,-6.17E+01,-7.53E+01,4.48E+01,3,2
4.70E+02,4.00E+01,4.03E+01,1.52E+01,2.41E+01,2.27E+01,4.03E+01,-6.90E+01,-6.17E+01,-7.53E+01,4.48E+01,3,2
1.25E+03,4.61E+01,4.16E+01,1.93E+01,1.28E+01,3.68E+01,3.47E+01,-4.85E+01,-3.07E+01,-3.78E+01,6.50E+01,2,0
1.25E+03,4.61E+01,4.16E+01,1.93E+01,1.28E+01,3.68E+01,3.47E+01,-4.85E+01,-3.07E+01,-3.78E+01,6.50E+01,2,0
4.88E+02,4.26E+01,1.53E+01,2.53E+01,2.01E+01,3.52E+01,3.77E+01,-6.60E+01,-8.15E+01,-7.42E+01,2.56E+01,1,2
4.88E+02,4.26E+01,1.53E+01,2.53E+01,2.01E+01,3.52E+01,3.77E+01,-6.60E+01,-8.15E+01,-7.42E+01,2.56E+01,1,2
5.79E+02,4.90E+01,2.36E+01,2.76E+01,2.54E+01,2.64E+01,4.43E+01,-5.37E+01,-5.83E+01,-6.58E+01,2.69E+01,3,2
5.79E+02,4.90E+01,2.36E+01,2.76E+01,2.54E+01,2.64E+01,4.43E+01,-5.37E+01,-5.83E+01,-6.58E+01,2.69E+01,3,2
9.46E+02,2.75E+01,4.32E+01,2.24E+01,1.83E+01,3.54E+01,3.80E+01,-5.07E+01,-5.90E+01,-8.39E+01,8.54E+01,4,1
9.46E+02,2.75E+01,4.32E+01,2.24E+01,1.83E+01,3.54E+01,3.80E+01,-5.07E+01,-5.90E+01,-8.39E+01,8.54E+01,4,1
9.40E+02,5.60E+01,1.93E+01,1.84E+01,2.96E+01,3.39E+01,4.12E+01,-4.88E+01,-6.21E+01,-6.43E+01,6.48E+01,4,0
9.40E+02,5.60E+01,1.93E+01,1.84E+01,2.96E+01,3.39E+01,4.12E+01,-4.88E+01,-6.21E+01,-6.43E+01,6.48E+01,4,0
1.70E+03,6.72E+01,9.89E+00,1.58E+01,1.81E+01,2.53E+01,3.81E+01,-4.15E+01,-5.20E+01,-7.77E+01,7.48E+01,4,1
1.70E+03,6.72E+01,9.89E+00,1.58E+01,1.81E+01,2.53E+01,3.81E+01,-4.15E+01,-5.20E+01,-7.77E+01,7.48E+01,4,1
2.09E+03,7.86E+01,2.95E+01,2.67E+01,2.55E+01,2.70E+01,3.37E+01,-3.71E+01,-7.08E+01,-6.30E+01,5.31E+01,3,0
2.09E+03,7.86E+01,2.95E+01,2.67E+01,2.55E+01,2.70E+01,3.37E+01,-3.71E+01,-7.08E+01,-6.30E+01,5.31E+01,3,0
2.42E+02,6.18E+01,3.13E+01,2.36E+01,1.70E+01,3.37E+01,3.97E+01,-6.59E+01,-6.07E+01,-5.87E+01,3.73E-01,4,3
2.42E+02,6.18E+01,3.13E+01,2.36E+01,1.70E+01,3.37E+01,3.97E+01,-6.59E+01,-6.07E+01,-5.87E+01,3.73E-01,4,3
1.71E+02,5.67E+01,2.78E+01,2.50E+01,2.74E+01,3.49E+01,3.43E+01,-5.71E+01,-4.25E+01,-6.16E+01,3.49E+01,1,2
1.71E+02,5.67E+01,2.78E+01,2.50E+01,2.74E+01,3.49E+01,3.43E+01,-5.71E+01,-4.25E+01,-6.16E+01,3.49E+01,1,2
2.26E+03,4.46E+01,2.15E+01,2.50E+01,1.90E+01,2.60E+01,4.00E+01,-5.13E+01,-7.10E+01,-7.10E+01,3.38E+01,2,2
2.26E+03,4.46E+01,2.15E+01,2.50E+01,1.90E+01,2.60E+01,4.00E+01,-5.13E+01,-7.10E+01,-7.10E+01,3.38E+01,2,2
7.93E+02,5.42E+01,1.09E+01,1.80E+01,1.71E+01,3.64E+01,4.97E+01,-4.61E+01,-6.55E+01,-8.38E+01,9.29E+01,4,1
7.93E+02,5.42E+01,1.09E+01,1.80E+01,1.71E+01,3.64E+01,4.97E+01,-4.61E+01,-6.55E+01,-8.38E+01,9.29E+01,4,1
9.03E+02,5.77E+01,2.11E+01,1.52E+01,1.67E+01,2.26E+01,3.94E+01,-4.62E+01,-8.44E+01,-6.09E+01,4.82E+01,3,0
9.03E+02,5.77E+01,2.11E+01,1.52E+01,1.67E+01,2.26E+01,3.94E+01,-4.62E+01,-8.44E+01,-6.09E+01,4.82E+01,3,0
1.18E+03,2.67E+01,3.62E+01,1.42E+01,1.76E+01,2.23E+01,4.02E+01,-4.72E+01,-5.53E+01,-6.80E+01,3.38E+01,3,2
1.18E+03,2.67E+01,3.62E+01,1.42E+01,1.76E+01,2.23E+01,4.02E+01,-4.72E+01,-5.53E+01,-6.80E+01,3.38E+01,3,2
1.27E+03,1.60E+01,2.94E+01,2.28E+01,2.13E+01,3.69E+01,4.65E+01,-6.14E+01,-6.05E+01,-5.10E+01,9.76E+01,3,1
1.27E+03,1.60E+01,2.94E+01,2.28E+01,2.13E+01,3.69E+01,4.65E+01,-6.14E+01,-6.05E+01,-5.10E+01,9.76E+01,3,1
7.95E+01,6.31E+01,1.96E+01,2.32E+01,2.26E+01,3.02E+01,3.70E+01,-5.18E+01,-6.45E+01,-8.13E+01,5.50E+01,2,0
7.95E+01,6.31E+01,1.96E+01,2.32E+01,2.26E+01,3.02E+01,3.70E+01,-5.18E+01,-6.45E+01,-8.13E+01,5.50E+01,2,0
1.20E+03,1.98E+01,3.05E+01,2.70E+01,2.98E+01,2.80E+01,4.53E+01,-7.22E+01,-6.95E+01,-7.99E+01,3.69E+01,5,2
1.20E+03,1.98E+01,3.05E+01,2.70E+01,2.98E+01,2.80E+01,4.53E+01,-7.22E+01,-6.95E+01,-7.99E+01,3.69E+01,5,2
1.06E+03,6.85E+01,1.65E+01,2.40E+01,2.79E+01,3.12E+01,4.26E+01,-5.15E+01,-5.46E+01,-7.42E+01,1.24E+01,2,3
1.06E+03,6.85E+01,1.65E+01,2.40E+01,2.79E+01,3.12E+01,4.26E+01,-5.15E+01,-5.46E+01,-7.42E+01,1.24E+01,2,3
4.72E+02,7.49E+01,3.99E+01,1.94E+01,2.48E+01,2.93E+01,3.83E+01,-5.57E+01,-7.14E+01,-7.02E+01,3.60E+01,3,2
4.72E+02,7.49E+01,3.99E+01,1.94E+01,2.48E+01,2.93E+01,3.83E+01,-5.57E+01,-7.14E+01,-7.02E+01,3.60E+01,3,2
9.58E+02,2.33E+01,2.41E+01,1.63E+01,1.11E+01,3.26E+01,3.37E+01,-4.04E+01,-4.68E+01,-7.37E+01,1.27E+01,4,3
9.58E+02,2.33E+01,2.41E+01,1.63E+01,1.11E+01,3.26E+01,3.37E+01,-4.04E+01,-4.68E+01,-7.37E+01,1.27E+01,4,3
1.20E+03,4.06E+01,2.25E+01,2.27E+01,2.94E+01,3.18E+01,4.74E+01,-5.32E+01,-5.08E+01,-7.88E+01,5.85E+01,5,0
1.20E+03,4.06E+01,2.25E+01,2.27E+01,2.94E+01,3.18E+01,4.74E+01,-5.32E+01,-5.08E+01,-7.88E+01,5.85E+01,5,0
1.36E+03,5.06E+01,1.74E+01,1.79E+01,2.59E+01,3.69E+01,3.01E+01,-4.10E+01,-5.60E+01,-8.67E+01,8.57E+00,3,3
1.36E+03,5.06E+01,1.74E+01,1.79E+01,2.59E+01,3.69E+01,3.01E+01,-4.10E+01,-5.60E+01,-8.67E+01,8.57E+00,3,3
1.39E+03,5.93E+01,4.36E+01,2.33E+01,2.24E+01,2.84E+01,4.87E+01,-5.67E+01,-6.07E+01,-6.30E+01,8.42E+01,3,1
1.39E+03,5.93E+01,4.36E+01,2.33E+01,2.24E+01,2.84E+01,4.87E+01,-5.67E+01,-6.07E+01,-6.30E+01,8.42E+01,3,1
8.60E+02,1.55E+01,3.56E+01,1.63E+01,2.88E+01,2.43E+01,4.40E+01,-4.04E+01,-5.89E+01,-6.12E+01,8.91E+01,4,1
8.60E+02,1.55E+01,3.56E+01,1.63E+01,2.88E+01,2.43E+01,4.40E+01,-4.04E+01,-5.89E+01,-6.12E+01,8.91E+01,4,1
1.01E+03,5.18E+01,3.16E+01,2.42E+01,2.77E+01,2.33E+01,3.66E+01,-5.96E+01,-7.32E+01,-6.46E+01,7.61E+01,1,1
1.01E+03,5.18E+01,3.16E+01,2.42E+01,2.77E+01,2.33E+01,3.66E+01,-5.96E+01,-7.32E+01,-6.46E+01,7.61E+01,1,1
6.92E+02,5.60E+01,2.16E+01,2.93E+01,1.74E+01,3.80E+01,4.09E+01,-5.37E+01,-4.74E+01,-5.65E+01,5.81E+01,1,0
6.92E+02,5.60E+01,2.16E+01,2.93E+01,1.74E+01,3.80E+01,4.09E+01,-5.37E+01,-4.74E+01,-5.65E+01,5.81E+01,1,0
2.76E+01,3.94E+01,3.46E+01,2.00E+01,1.04E+01,3.85E+01,4.96E+01,-5.77E+01,-6.92E+01,-5.94E+01,6.73E+01,4,0
2.76E+01,3.94E+01,3.46E+01,2.00E+01,1.04E+01,3.85E+01,4.96E+01,-5.77E+01,-6.92E+01,-5.94E+01,6.73E+01,4,0
1.51E+02,2.75E+01,3.82E+01,2.48E+01,2.52E+01,2.96E+01,4.69E+01,-4.12E+01,-6.42E+01,-5.37E+01,8.25E+01,1,1
1.51E+02,2.75E+01,3.82E+01,2.48E+01,2.52E+01,2.96E+01,4.69E+01,-4.12E+01,-6.42E+01,-5.37E+01,8.25E+01,1,1
1.04E+03,4.65E+01,3.06E+01,2.66E+01,2.37E+01,2.75E+01,3.93E+01,-6.01E+01,-6.56E+01,-5.72E+01,8.82E+01,5,1
1.04E+03,4.65E+01,3.06E+01,2.66E+01,2.37E+01,2.75E+01,3.93E+01,-6.01E+01,-6.56E+01,-5.72E+01,8.82E+01,5,1
8.78E+02,1.03E+02,4.93E+01,2.08E+01,2.79E+01,2.69E+01,4.27E+01,-5.07E+01,-5.89E+01,-7.65E+01,1.82E+01,2,3
8.78E+02,1.03E+02,4.93E+01,2.08E+01,2.79E+01,2.69E+01,4.27E+01,-5.07E+01,-5.89E+01,-7.65E+01,1.82E+01,2,3
4.04E+02,4.76E+01,4.60E+01,1.66E+01,2.34E+01,2.86E+01,3.45E+01,-5.72E+01,-5.35E+01,-6.87E+01,4.94E+00,3,3
4.04E+02,4.76E+01,4.60E+01,1.66E+01,2.34E+01,2.86E+01,3.45E+01,-5.72E+01,-5.35E+01,-6.87E+01,4.94E+00,3,3
1.07E+03,6.23E+01,2.57E+01,1.59E+01,1.67E+01,2.54E+01,3.03E+01,-5.77E+01,-6.56E+01,-8.00E+01,4.13E+01,2,2
1.07E+03,6.23E+01,2.57E+01,1.59E+01,1.67E+01,2.54E+01,3.03E+01,-5.77E+01,-6.56E+01,-8.00E+01,4.13E+01,2,2
1.60E+03,4.69E+01,4.66E+01,2.08E+01,2.28E+01,3.30E+01,4.95E+01,-4.81E+01,-6.96E+01,-7.43E+01,1.06E+01,1,3
1.60E+03,4.69E+01,4.66E+01,2.08E+01,2.28E+01,3.30E+01,4.95E+01,-4.81E+01,-6.96E+01,-7.43E+01,1.06E+01,1,3
1.44E+03,3.57E+01,1.09E+01,9.40E+00,2.98E+01,2.75E+01,4.35E+01,-6.27E+01,-5.91E+01,-8.28E+01,3.81E+00,3,3
1.44E+03,3.57E+01,1.09E+01,9.40E+00,2.98E+01,2.75E+01,4.35E+01,-6.27E+01,-5.91E+01,-8.28E+01,3.81E+00,3,3
3.83E+02,7.83E+01,4.75E+01,3.47E+01,1.81E+01,2.41E+01,3.22E+01,-4.95E+01,-3.93E+01,-5.74E+01,2.01E+01,1,3
3.83E+02,7.83E+01,4.75E+01,3.47E+01,1.81E+01,2.41E+01,3.22E+01,-4.95E+01,-3.93E+01,-5.74E+01,2.01E+01,1,3
1.28E+03,5.65E+01,8.85E+00,2.56E+01,1.54E+01,2.84E+01,4.32E+01,-2.97E+01,-5.07E+01,-6.70E+01,9.90E+01,3,1
1.28E+03,5.65E+01,8.85E+00,2.56E+01,1.54E+01,2.84E+01,4.32E+01,-2.97E+01,-5.07E+01,-6.70E+01,9.90E+01,3,1
3.74E+02,6.49E+01,3.50E+01,2.38E+01,1.18E+01,3.21E+01,4.79E+01,-4.50E+01,-5.95E+01,-7.71E+01,5.73E+01,3,0
3.74E+02,6.49E+01,3.50E+01,2.38E+01,1.18E+01,3.21E+01,4.79E+01,-4.50E+01,-5.95E+01,-7.71E+01,5.73E+01,3,0
7.25E+02,7.21E+01,5.13E+01,2.21E+01,1.07E+01,2.62E+01,3.49E+01,-4.52E+01,-5.26E+01,-5.78E+01,9.37E+00,3,3
7.25E+02,7.21E+01,5.13E+01,2.21E+01,1.07E+01,2.62E+01,3.49E+01,-4.52E+01,-5.26E+01,-5.78E+01,9.37E+00,3,3
1.18E+03,3.03E+01,2.21E+01,5.01E+00,2.15E+01,3.78E+01,4.44E+01,-5.66E+01,-5.65E+01,-6.56E+01,1.92E+00,3,3
1.18E+03,3.03E+01,2.21E+01,5.01E+00,2.15E+01,3.78E+01,4.44E+01,-5.66E+01,-5.65E+01,-6.56E+01,1.92E+00,3,3
9.10E+02,1.43E+01,2.92E+01,2.30E+01,1.21E+01,2.20E+01,4.32E+01,-4.59E+01,-7.01E+01,-8.77E+01,8.57E+01,3,1
9.10E+02,1.43E+01,2.92E+01,2.30E+01,1.21E+01,2.20E+01,4.32E+01,-4.59E+01,-7.01E+01,-8.77E+01,8.57E+01,3,1
1.26E+03,1.72E+01,2.58E+01,1.89E+01,1.28E+01,2.37E+01,4.72E+01,-5.25E+01,-5.39E+01,-6.43E+01,2.65E+01,2,2
1.26E+03,1.72E+01,2.58E+01,1.89E+01,1.28E+01,2.37E+01,4.72E+01,-5.25E+01,-5.39E+01,-6.43E+01,2.65E+01,2,2
1.07E+03,8.23E+00,2.93E+01,1.24E+01,1.65E+01,3.52E+01,3.03E+01,-3.76E+01,-5.74E+01,-6.49E+01,6.75E-01,3,3
1.07E+03,8.23E+00,2.93E+01,1.24E+01,1.65E+01,3.52E+01,3.03E+01,-3.76E+01,-5.74E+01,-6.49E+01,6.75E-01,3,3
1.11E+03,6.92E+01,4.09E+01,2.16E+01,1.65E+01,3.40E+01,3.28E+01,-5.08E+01,-6.20E+01,-5.87E+01,4.07E+01,3,2
1.11E+03,6.92E+01,4.09E+01,2.16E+01,1.65E+01,3.40E+01,3.28E+01,-5.08E+01,-6.20E+01,-5.87E+01,4.07E+01,3,2
1.29E+03,7.26E+01,2.52E+01,2.69E+01,1.44E+01,3.89E+01,4.56E+01,-4.93E+01,-5.82E+01,-7.07E+01,3.33E+01,3,2
1.29E+03,7.26E+01,2.52E+01,2.69E+01,1.44E+01,3.89E+01,4.56E+01,-4.93E+01,-5.82E+01,-7.07E+01,3.33E+01,3,2
9.21E+02,1.22E+01,4.03E+01,2.43E+01,1.07E+01,3.78E+01,4.24E+01,-6.26E+01,-6.87E+01,-7.53E+01,7.58E+01,2,1
9.21E+02,1.22E+01,4.03E+01,2.43E+01,1.07E+01,3.78E+01,4.24E+01,-6.26E+01,-6.87E+01,-7.53E+01,7.58E+01,2,1
7.56E+02,5.71E+01,4.52E+01,2.60E+01,2.41E+01,2.74E+01,3.53E+01,-5.56E+01,-6.11E+01,-6.51E+01,4.36E+01,4,2
7.56E+02,5.71E+01,4.52E+01,2.60E+01,2.41E+01,2.74E+01,3.53E+01,-5.56E+01,-6.11E+01,-6.51E+01,4.36E+01,4,2
1.40E+03,8.92E+01,6.09E+01,1.77E+01,1.73E+01,2.76E+01,3.27E+01,-5.25E+01,-5.57E+01,-8.58E+01,1.00E+02,4,1
1.40E+03,8.92E+01,6.09E+01,1.77E+01,1.73E+01,2.76E+01,3.27E+01,-5.25E+01,-5.57E+01,-8.58E+01,1.00E+02,4,1
9.12E+02,6.83E+01,3.80E+01,2.10E+01,1.79E+01,2.83E+01,4.93E+01,-5.50E+01,-5.23E+01,-6.91E+01,7.75E+01,2,1
9.12E+02,6.83E+01,3.80E+01,2.10E+01,1.79E+01,2.83E+01,4.93E+01,-5.50E+01,-5.23E+01,-6.91E+01,7.75E+01,2,1
2.01E+03,7.08E+01,4.29E+01,2.40E+01,2.40E+01,3.72E+01,4.54E+01,-4.76E+01,-5.47E+01,-5.30E+01,5.42E+01,4,0
2.01E+03,7.08E+01,4.29E+01,2.40E+01,2.40E+01,3.72E+01,4.54E+01,-4.76E+01,-5.47E+01,-5.30E+01,5.42E+01,4,0
1.15E+03,7.02E+01,4.27E+01,2.02E+01,2.76E+01,3.67E+01,4.19E+01,-5.24E+01,-5.91E+01,-7.27E+01,6.25E+01,2,0
1.15E+03,7.02E+01,4.27E+01,2.02E+01,2.76E+01,3.67E+01,4.19E+01,-5.24E+01,-5.91E+01,-7.27E+01,6.25E+01,2,0
8.35E+02,4.45E+01,3.00E+01,2.03E+01,1.44E+01,3.67E+01,3.21E+01,-6.49E+01,-5.39E+01,-7.26E+01,3.98E+01,4,2
8.35E+02,4.45E+01,3.00E+01,2.03E+01,1.44E+01,3.67E+01,3.21E+01,-6.49E+01,-5.39E+01,-7.26E+01,3.98E+01,4,2
1.65E+03,5.94E+01,2.99E+01,1.51E+01,2.62E+01,2.19E+01,4.17E+01,-2.94E+01,-5.97E+01,-6.84E+01,9.27E+00,2,3
1.65E+03,5.94E+01,2.99E+01,1.51E+01,2.62E+01,2.19E+01,4.17E+01,-2.94E+01,-5.97E+01,-6.84E+01,9.27E+00,2,3
1.29E+03,4.96E+01,2.14E+01,2.79E+01,2.12E+01,3.51E+01,4.00E+01,-5.34E+01,-7.27E+01,-7.09E+01,8.29E+01,3,1
1.29E+03,4.96E+01,2.14E+01,2.79E+01,2.12E+01,3.51E+01,4.00E+01,-5.34E+01,-7.27E+01,-7.09E+01,8.29E+01,3,1
7.87E+02,6.39E+01,2.82E+01,2.44E+01,2.24E+01,2.15E+01,4.88E+01,-4.47E+01,-6.27E+01,-8.26E+01,2.42E+01,1,3
7.87E+02,6.39E+01,2.82E+01,2.44E+01,2.24E+01,2.15E+01,4.88E+01,-4.47E+01,-6.27E+01,-8.26E+01,2.42E+01,1,3
1.26E+03,4.21E+01,1.16E+01,1.76E+01,2.15E+01,2.52E+01,4.63E+01,-5.28E+01,-8.23E+01,-7.53E+01,8.07E+01,5,1
1.26E+03,4.21E+01,1.16E+01,1.76E+01,2.15E+01,2.52E+01,4.63E+01,-5.28E+01,-8.23E+01,-7.53E+01,8.07E+01,5,1
1.83E+03,4.82E+01,4.67E+01,2.52E+01,1.47E+01,2.96E+01,4.88E+01,-4.52E+01,-6.98E+01,-6.15E+01,6.87E+00,2,3
